File #,Box,Total,Location,API,Operator,Lease,Well #,Sec,Tw,TwD,Rg,RgD,Quarter,Latitude,Longitude,County,State,Formation,Field,Top,Bottom,Type,Box Type,Condition,Diameter,Restrictions,Comments,,
3089,10,,,35139209120000,Cities Service,Cooper,1-A,30,4,N,15,E,NE,,,Pittsburg,OK,Morrowan,,6200,6230,Slab,,,3.5,,,,
3090,16,,,35139220380000,Cities Service,Compton,1-A,28,4,N,14,E,,,,Pittsburg,OK,Morrowan,,6083,6129,Slab,,,3.5,,,,
3091,11,,,35061205260000,Cities Service,Mason,1-A,31,10,N,18,E,,,,Haskell,OK,,,1342,1449,SEE COMMENTS,,,3,,"Random mix of butt, twice slabbed butt, and butt and slab in the same boxes.",,
3091,7,,,35061205260000,Cities Service,Mason,1-A,31,10,N,18,E,,,,Haskell,OK,,,1452,1511,SEE COMMENTS,,,3,,"Random mix of butt, twice slabbed butt, and butt and slab in the same boxes.",,
3092,1,16,,35061205260000,Cities Service,Mason,1-A,31,10,N,18,E,,,,Haskell,OK,Booch,,1342,1359,Slab,,,3.5,,,,
3092,2,16,,35061205260000,Cities Service,Mason,1-A,31,10,N,18,E,,,,Haskell,OK,Booch,,1359,1368,Slab,,,3.5,,,,
3092,3,16,,35061205260000,Cities Service,Mason,1-A,31,10,N,18,E,,,,Haskell,OK,Booch,,1368,1377,Slab,,,3.5,,,,
3092,4,16,,35061205260000,Cities Service,Mason,1-A,31,10,N,18,E,,,,Haskell,OK,Booch,,1377,1387,Slab,,,3.5,,,,
3092,5,16,,35061205260000,Cities Service,Mason,1-A,31,10,N,18,E,,,,Haskell,OK,Booch,,1387,1396,Slab,,,3.5,,,,
3092,6,16,,35061205260000,Cities Service,Mason,1-A,31,10,N,18,E,,,,Haskell,OK,Booch,,1396,1406,Slab,,,3.5,,,,
3092,7,16,,35061205260000,Cities Service,Mason,1-A,31,10,N,18,E,,,,Haskell,OK,Booch,,1406,1415,Slab,,,3.5,,,,
3092,8,16,,35061205260000,Cities Service,Mason,1-A,31,10,N,18,E,,,,Haskell,OK,Booch,,1415,1425,Slab,,,3.5,,,,
3092,9,16,,35061205260000,Cities Service,Mason,1-A,31,10,N,18,E,,,,Haskell,OK,Booch,,1425,1434,Slab,,,3.5,,,,
3092,10,16,,35061205260000,Cities Service,Mason,1-A,31,10,N,18,E,,,,Haskell,OK,Booch,,1434,1443,Slab,,,3.5,,,,
3092,11,16,,35061205260000,Cities Service,Mason,1-A,31,10,N,18,E,,,,Haskell,OK,Booch,,1443,1456,Slab,,,3.5,,,,
3092,12,16,,35061205260000,Cities Service,Mason,1-A,31,10,N,18,E,,,,Haskell,OK,Booch,,1456,1465,Slab,,,3.5,,,,
3092,13,16,,35061205260000,Cities Service,Mason,1-A,31,10,N,18,E,,,,Haskell,OK,Booch,,1465,1475,Slab,,,3.5,,,,
3092,14,16,,35061205260000,Cities Service,Mason,1-A,31,10,N,18,E,,,,Haskell,OK,Booch,,1475,1484,Slab,,,3.5,,,,
3092,15,16,,35061205260000,Cities Service,Mason,1-A,31,10,N,18,E,,,,Haskell,OK,Booch,,1484,1494,Slab,,,3.5,,,,
3092,16,16,,35061205260000,Cities Service,Mason,1-A,31,10,N,18,E,,,,Haskell,OK,Booch,,1494,1504,Slab,,,3.5,,,,
3093,11,,,35153210050000,Alamo,Charles Lynes,1,20,20,N,22,W,NE,36.19928,99.56472,Woodward,OK,Brown Sand,Harmon East,10322,10388,Slab,,,4,,,,
3094,6,,,35139203390000,Cities Service,Long,1-B,22,4,N,14,E,NESW,,,Pittsburg,OK,,,6085,6100,Whole,,,3.5,,,,
3094,1,,,35139203390000,Cities Service,Long,1-B,22,4,N,14,E,NESW,,,Pittsburg,OK,,,6104,6108,Slab,,,3.5,,,,
3094,11,,,35139203390000,Cities Service,Long,1-B,22,4,N,14,E,NESW,,,Pittsburg,OK,,,6113,6156,Slab,,,3.5,,,,
3095,8,,,35053000880000,Cities Service,Lehrling,1,19,28,N,3,W,SESE,36.88427,97.5554,Grant,OK,See Comments,Renfrow Southeast,4997,5020,Whole,4x4 Butt Box, Good,4,,NO WOODFORD CORE IN THESE BOXES/ CHECKED 3/28/2012,,
3095,3,,,35053000880000,Cities Service,Lehrling,1,19,28,N,3,W,SESE,36.88427,97.5554,Grant,OK,See Comments,Renfrow Southeast,5080,5107,Whole,4x4 Butt Box, Good,4,,NO WOODFORD CORE IN THESE BOXES/ CHECKED 3/28/2012,,
3095,3,,,35053000880000,Cities Service,Lehrling,1,19,28,N,3,W,SESE,36.88427,97.5554,Grant,OK,Dolomite,Renfrow Southeast,5114,5123,Whole,4x4 Butt Box,,4,,,,
3096,5,,,35139004120000,Cities Service,Johnston,1-C,35,5,N,15,ECM,SENW,36.85775,101.40764,Texas,OK,Morrowan,Guymon-Hugoton,6146,6161,Slab,,,3.5,,,,
3097,6,,,35017000300000,Cities Service,Leske,1,7,12,N,8,W,NWNE,35.53505,98.08507,Canadian,OK,Cottage Grove,Fort Reno,8259,8277,Butt,,,3.5,,,,
3098,1,,,35139359220000,Cities Service,Jackson,1-B,4,5,N,15,E,NESW,,,Pittsburg,OK,Keyes,,6556,6573,Whole,,,3.5,,,,
3098,1,,,35139359220000,Cities Service,Jackson,1-B,4,5,N,15,E,NESW,,,Pittsburg,OK,Chester,,6556,6573,Whole,,,3.5,,,,
3098,1,,,35139359220000,Cities Service,Jackson,1-B,4,5,N,15,E,NESW,,,Pittsburg,OK,Chester,,6576,6584,Whole,,,3.5,,,,
3099,6,,,35133300810000,Cities Service,Huser,1-A,19,5,N,8,E,NENW,,,Pontotoc,OK,Gilcrease,,2440,2457,Whole,,,3.5,,,,
3100,12,,,35139207060000,Cities Service,Eckstein,1-2,27,5,N,12,ECM,SWSW,36.86495,101.75507,Texas,OK,,Wildcat,2922,2957,Slab,,,3.5,,,,
3101,3,,,35047007680000,Cities Service,Hotson,23,25,22,N,4,W,NWNW,36.36049,97.58467,Garfield,OK,Crews,Garber,1897,1907,Whole,,,3.5,,,,
3101,6,,,35047007680000,Cities Service,Hotson,23,25,22,N,4,W,NWNW,36.36049,97.58467,Garfield,OK,Garber,Garber,2187,2206,Whole,,,3.5,,,,
3102,3,,,35047032270000,Cities Service,Hotson,21,25,22,N,4,W,SWNW,36.35497,97.58482,Garfield,OK,Hotson,Garber,1576,1586,Whole,,,2.5,,,,
3102,2,,,35047032270000,Cities Service,Hotson,21,25,22,N,4,W,SWNW,36.35497,97.58482,Garfield,OK,Campbell,Garber,1947,1956,Whole,,,2.5,,,,
3103,6,,,35047021200000,Cities Service,Hotson,22,25,22,N,4,W,SWNW,36.35724,97.58539,Garfield,OK,Pawuska,Garber,2276,2295,Whole,,,3.5,,,,
3104,4,,,35139359170000,Cities Service,Hoopingarner,1-B,29,6,N,12,E,NWSE,,,Pittsburg,OK,Morrowan,,5650,5662,Whole,,,3.5,,,,
3104,1,,,35139359170000,Cities Service,Hoopingarner,1-B,29,6,N,12,E,NWSE,,,Pittsburg,OK,Morrowan,,5809,5855,Whole,,,3.5,,,,
3104,7,,,35139359170000,Cities Service,Hoopingarner,1-B,29,6,N,12,E,NWSE,,,Pittsburg,OK,Morrowan,,5968,5993,Whole,,,3.5,,,,
3104,8,,,35139359170000,Cities Service,Hoopingarner,1-B,29,6,N,12,E,NWSE,,,Pittsburg,OK,Keyes,,6024,6058,Whole,,,3.5,,,,
3105,1,,,35139359070000,Cities Service,Heard,1-A,3,4,N,14,ECM,NESW,36.84016,101.53986,Texas,OK,Keyes,Guymon-Hugoton,6577,6602,Whole,,,3.5,,,,
3106,4,,,35139359140000,Cities Service,Hinds,2-C,29,5,N,13,ECM,NWNE,36.87582,101.67398,Texas,OK,Morrowan,Hovey South,6109,6165,Slab,,,3.5,,SLABS-FAIR COND.Flat bxs., 9ft. cap.,
3107,2,,,35139359140000,Cities Service,Hinds,2-C,29,5,N,13,ECM,NWNE,36.87582,101.67398,Texas,OK,Morrowan,Hovey South,6120,6153,Slab,,,3.5,,,,
3108,1,,,35139359120000,Cities Service,Hinds,1-C,29,5,N,13,ECM,SENE,36.87195,101.66976,Texas,OK,Morrowan,Hovey South,6111,6143,Whole,,,3.5,,,,
3108,1,,,35139359120000,Cities Service,Hinds,1-C,29,5,N,13,ECM,SENE,36.87195,101.66976,Texas,OK,Morrowan,Hovey South,6146,6187,Whole,,,3.5,,,,
3108,1,,,35139359120000,Cities Service,Hinds,1-C,29,5,N,13,ECM,SENE,36.87195,101.66976,Texas,OK,Morrowan,Hovey South,6190,6214,Whole,,,3.5,,,,
3109,2,,,35139359030000,Cities Service,Haar,1-B,23,6,N,12,ECM,NWSE,36.97017,101.72817,Texas,OK,Morrowan,Guymon-Hugoton,5966,5972,Whole,,,3.5,,,,
3109,1,,,35139359030000,Cities Service,Haar,1-B,23,6,N,12,ECM,NWSE,36.97017,101.72817,Texas,OK,Morrowan,Guymon-Hugoton,5975,5977,Whole,,,3.5,,,,
3109,6,,,35139359030000,Cities Service,Haar,1-B,23,6,N,12,ECM,NWSE,36.97017,101.72817,Texas,OK,Morrowan,Guymon-Hugoton,6030,6045,Whole,,,3.5,,,,
3109,1,,,35139359030000,Cities Service,Haar,1-B,23,6,N,12,ECM,NWSE,36.97017,101.72817,Texas,OK,Morrowan,Guymon-Hugoton,6069,6072,Whole,,,3.5,,,,
3110,1,25,,35045206130000,Amoco,H H Taylor,1,19,21,N,23,W,NE SE SW,36.27761,99.70574,Ellis,OK,Cottage Grove,Gage Southeast,7330,7333,See Comments,4 X 4 Butt Box,Poor,3.5,,Core Slabed on both sides leaving a thin wedge of material 6/2/2015,,
3110,2,25,,35045206130000,Amoco,H H Taylor,1,19,21,N,23,W,NE SE SW,36.27761,99.70574,Ellis,OK,Cottage Grove,Gage Southeast,7333,7336,See Comments,5 X 4 Butt Box,Poor,3.5,,Core Slabed on both sides leaving a thin wedge of material 6/2/2015,,
3110,3,25,,35045206130000,Amoco,H H Taylor,1,19,21,N,23,W,NE SE SW,36.27761,99.70574,Ellis,OK,Cottage Grove,Gage Southeast,7336,7339,See Comments,6 X 4 Butt Box,Poor,3.5,,Core Slabed on both sides leaving a thin wedge of material 6/2/2015,,
3110,4,25,,35045206130000,Amoco,H H Taylor,1,19,21,N,23,W,NE SE SW,36.27761,99.70574,Ellis,OK,Cottage Grove,Gage Southeast,7339,7342,See Comments,7 X 4 Butt Box,Poor,3.5,,Core Slabed on both sides leaving a thin wedge of material 6/2/2015,,
3110,5,25,,35045206130000,Amoco,H H Taylor,1,19,21,N,23,W,NE SE SW,36.27761,99.70574,Ellis,OK,Cottage Grove,Gage Southeast,7342,7345,See Comments,8 X 4 Butt Box,Poor,3.5,,Core Slabed on both sides leaving a thin wedge of material 6/2/2015,,
3110,6,25,,35045206130000,Amoco,H H Taylor,1,19,21,N,23,W,NE SE SW,36.27761,99.70574,Ellis,OK,Cottage Grove,Gage Southeast,7345,7348,See Comments,9 X 4 Butt Box,Poor,3.5,,Core Slabed on both sides leaving a thin wedge of material 6/2/2015,,
3110,7,25,,35045206130000,Amoco,H H Taylor,1,19,21,N,23,W,NE SE SW,36.27761,99.70574,Ellis,OK,Cottage Grove,Gage Southeast,7352.5,7355.5,See Comments,10 X 4 Butt Box,Poor,3.5,,Core Slabed on both sides leaving a thin wedge of material 6/2/2015,,
3110,8,25,,35045206130000,Amoco,H H Taylor,1,19,21,N,23,W,NE SE SW,36.27761,99.70574,Ellis,OK,Cottage Grove,Gage Southeast,7355.5,7358.5,See Comments,11 X 4 Butt Box,Poor,3.5,,Core Slabed on both sides leaving a thin wedge of material 6/2/2015,,
3110,9,25,,35045206130000,Amoco,H H Taylor,1,19,21,N,23,W,NE SE SW,36.27761,99.70574,Ellis,OK,Cottage Grove,Gage Southeast,7358.5,7362,See Comments,12 X 4 Butt Box,Poor,3.5,,Core Slabed on both sides leaving a thin wedge of material 6/2/2015,,
3110,10,25,,35045206130000,Amoco,H H Taylor,1,19,21,N,23,W,NE SE SW,36.27761,99.70574,Ellis,OK,Cottage Grove,Gage Southeast,7362,7364.5,See Comments,13 X 4 Butt Box,Poor,3.5,,Core Slabed on both sides leaving a thin wedge of material 6/2/2015,,
3110,11,25,,35045206130000,Amoco,H H Taylor,1,19,21,N,23,W,NE SE SW,36.27761,99.70574,Ellis,OK,Cottage Grove,Gage Southeast,7364.5,7367.5,See Comments,14 X 4 Butt Box,Poor,3.5,,Core Slabed on both sides leaving a thin wedge of material 6/2/2015,,
3110,12,25,,35045206130000,Amoco,H H Taylor,1,19,21,N,23,W,NE SE SW,36.27761,99.70574,Ellis,OK,Cottage Grove,Gage Southeast,7367.5,7370,See Comments,15 X 4 Butt Box,Poor,3.5,,Core Slabed on both sides leaving a thin wedge of material 6/2/2015,,
3110,13,25,,35045206130000,Amoco,H H Taylor,1,19,21,N,23,W,NE SE SW,36.27761,99.70574,Ellis,OK,Cottage Grove,Gage Southeast,7370,7373,See Comments,16 X 4 Butt Box,Poor,3.5,,Core Slabed on both sides leaving a thin wedge of material 6/2/2015,,
3110,14,25,,35045206130000,Amoco,H H Taylor,1,19,21,N,23,W,NE SE SW,36.27761,99.70574,Ellis,OK,Cottage Grove,Gage Southeast,7373,7375.5,See Comments,17 X 4 Butt Box,Poor,3.5,,Core Slabed on both sides leaving a thin wedge of material 6/2/2015,,
3110,15,25,,35045206130000,Amoco,H H Taylor,1,19,21,N,23,W,NE SE SW,36.27761,99.70574,Ellis,OK,Cottage Grove,Gage Southeast,7375.5,7378.5,See Comments,18 X 4 Butt Box,Poor,3.5,,Core Slabed on both sides leaving a thin wedge of material 6/2/2015,,
3110,16,25,,35045206130000,Amoco,H H Taylor,1,19,21,N,23,W,NE SE SW,36.27761,99.70574,Ellis,OK,Cottage Grove,Gage Southeast,7378.5,7381.5,See Comments,19 X 4 Butt Box,Poor,3.5,,Core Slabed on both sides leaving a thin wedge of material 6/2/2015,,
3110,17,25,,35045206130000,Amoco,H H Taylor,1,19,21,N,23,W,NE SE SW,36.27761,99.70574,Ellis,OK,Cottage Grove,Gage Southeast,7381.5,7384.5,See Comments,20 X 4 Butt Box,Poor,3.5,,Core Slabed on both sides leaving a thin wedge of material 6/2/2015,,
3110,18,25,,35045206130000,Amoco,H H Taylor,1,19,21,N,23,W,NE SE SW,36.27761,99.70574,Ellis,OK,Cottage Grove,Gage Southeast,7384.5,7387.5,See Comments,21 X 4 Butt Box,Poor,3.5,,Core Slabed on both sides leaving a thin wedge of material 6/2/2015,,
3110,19,25,,35045206130000,Amoco,H H Taylor,1,19,21,N,23,W,NE SE SW,36.27761,99.70574,Ellis,OK,Cottage Grove,Gage Southeast,7387.5,7390.5,See Comments,22 X 4 Butt Box,Poor,3.5,,Core Slabed on both sides leaving a thin wedge of material 6/2/2015,,
3110,20,25,,35045206130000,Amoco,H H Taylor,1,19,21,N,23,W,NE SE SW,36.27761,99.70574,Ellis,OK,Cottage Grove,Gage Southeast,7390.5,7393.5,See Comments,23 X 4 Butt Box,Poor,3.5,,Core Slabed on both sides leaving a thin wedge of material 6/2/2015,,
3110,21,25,,35045206130000,Amoco,H H Taylor,1,19,21,N,23,W,NE SE SW,36.27761,99.70574,Ellis,OK,Cottage Grove,Gage Southeast,7393.5,7396,See Comments,24 X 4 Butt Box,Poor,3.5,,Core Slabed on both sides leaving a thin wedge of material 6/2/2015,,
3110,22,25,,35045206130000,Amoco,H H Taylor,1,19,21,N,23,W,NE SE SW,36.27761,99.70574,Ellis,OK,Cottage Grove,Gage Southeast,7396,7399,See Comments,25 X 4 Butt Box,Poor,3.5,,Core Slabed on both sides leaving a thin wedge of material 6/2/2015,,
3110,23,25,,35045206130000,Amoco,H H Taylor,1,19,21,N,23,W,NE SE SW,36.27761,99.70574,Ellis,OK,Cottage Grove,Gage Southeast,7399,7402,See Comments,26 X 4 Butt Box,Poor,3.5,,Core Slabed on both sides leaving a thin wedge of material 6/2/2015,,
3110,24,25,,35045206130000,Amoco,H H Taylor,1,19,21,N,23,W,NE SE SW,36.27761,99.70574,Ellis,OK,Cottage Grove,Gage Southeast,7402,7405,See Comments,27 X 4 Butt Box,Poor,3.5,,Core Slabed on both sides leaving a thin wedge of material 6/2/2015,,
3110,25,25,,35045206130000,Amoco,H H Taylor,1,19,21,N,23,W,NE SE SW,36.27761,99.70574,Ellis,OK,Cottage Grove,Gage Southeast,7405,7406.1,See Comments,28 X 4 Butt Box,Poor,3.5,,Core Slabed on both sides leaving a thin wedge of material 6/2/2015,,
3111,1,,,35139003890000,Cities Service,Foran,1-A,22,5,N,14,ECM,SWNE,36.88579,101.53066,Texas,OK,Morrowan,Guymon-Hugoton,6233,6236,Whole,,,3.2,,,,
3111,1,,,35139003890000,Cities Service,Foran,1-A,22,5,N,14,ECM,SWNE,36.88579,101.53066,Texas,OK,Morrowan,Guymon-Hugoton,6248,6622,Whole,,,3.2,,,,
3111,2,,,35139003890000,Cities Service,Foran,1-A,22,5,N,14,ECM,SWNE,36.88579,101.53066,Texas,OK,Morrowan,Guymon-Hugoton,6259,6622,Whole,,,3.2,,,,
3111,1,,,35139003890000,Cities Service,Foran,1-A,22,5,N,14,ECM,SWNE,36.88579,101.53066,Texas,OK,Morrowan,Guymon-Hugoton,6286,6287,Whole,,,3.2,,,,
3111,1,,,35139003890000,Cities Service,Foran,1-A,22,5,N,14,ECM,SWNE,36.88579,101.53066,Texas,OK,Morrowan,Guymon-Hugoton,6292,6295,Whole,,,3.2,,,,
3111,1,,,35139003890000,Cities Service,Foran,1-A,22,5,N,14,ECM,SWNE,36.88579,101.53066,Texas,OK,Morrowan,Guymon-Hugoton,6400,6412,Whole,,,3.2,,,,
3111,1,,,35139003890000,Cities Service,Foran,1-A,22,5,N,14,ECM,SWNE,36.88579,101.53066,Texas,OK,Morrowan,Guymon-Hugoton,6426,6429,Whole,,,3.2,,,,
3111,1,,,35139003890000,Cities Service,Foran,1-A,22,5,N,14,ECM,SWNE,36.88579,101.53066,Texas,OK,Morrowan,Guymon-Hugoton,6434,6438,Whole,,,3.2,,,,
3111,2,,,35139003890000,Cities Service,Foran,1-A,22,5,N,14,ECM,SWNE,36.88579,101.53066,Texas,OK,Morrowan,Guymon-Hugoton,6533,6539,Whole,,,3.2,,,,
3111,2,,,35139003890000,Cities Service,Foran,1-A,22,5,N,14,ECM,SWNE,36.88579,101.53066,Texas,OK,Morrowan,Guymon-Hugoton,6548,6554,Whole,,,3.2,,,,
3111,1,,,35139003890000,Cities Service,Foran,1-A,22,5,N,14,ECM,SWNE,36.88579,101.53066,Texas,OK,Morrowan,Guymon-Hugoton,6557,6562,Whole,,,3.2,,,,
3111,4,,,35139003890000,Cities Service,Foran,1-A,22,5,N,14,ECM,SWNE,36.88579,101.53066,Texas,OK,Morrowan,Guymon-Hugoton,6582,6602,Whole,,,3.2,,,,
3111,2,,,35139003890000,Cities Service,Foran,1-A,22,5,N,14,ECM,SWNE,36.88579,101.53066,Texas,OK,Keyes,Guymon-Hugoton,6609,6616,Whole,,,3.2,,,,
3112,1,,,35017351390000,Cities Service,Fitzgerald,1,6,12,N,8,W,SWNE,35.54579,98.08512,Canadian,OK,Mclish,Fort Reno,12890,12895,Whole,,,3.5,,,,
3112,1,,,35017351390000,Cities Service,Fitzgerald,1,6,12,N,8,W,SWNE,35.54579,98.08512,Canadian,OK,Mclish,Fort Reno,12903,12917,Whole,,,3.5,,,,
3113,1,,,35133300370000,Cities Service,Faye,10,13,8,N,6,E,NWSW,35.16481,96.63253,Seminole,OK,Calvin,Bowlegs,2370,2388,Whole,,,4.2,,,,
3113,1,,,35133300370000,Cities Service,Faye,10,13,8,N,6,E,NWSW,35.16481,96.63253,Seminole,OK,Calvin,Bowlegs,2391,2406,Whole,,,4.2,,,,
3114,1,,,35025350600000,Helmerich & Payne,Gowdy,1-A,20,2,N,8,ECM,NWSE,36.62291,102.21765,Cimarron,OK,Morrowan,Sampsel Northeast,4510,4514,Whole,,,3.5,,,,
3114,1,,,35025350600000,Helmerich & Payne,Gowdy,1-A,20,2,N,8,ECM,NWSE,36.62291,102.21765,Cimarron,OK,Morrowan,Sampsel Northeast,4528,4531,Whole,,,3.5,,,,
3114,6,,,35025350600000,Helmerich & Payne,Gowdy,1-A,20,2,N,8,ECM,NWSE,36.62291,102.21765,Cimarron,OK,Morrowan,Sampsel Northeast,4539,4559,Whole,,,3.5,,,,
3115,7,,,35139359370000,Cities Service,Myers,1-D,13,5,N,15,ECM,SENW,36.90123,101.38974,Texas,OK,Keyes,Guymon-Hugoton,6533,6556,Whole,,,3.5,,,,
3116,7,,,35139359360000,Cities Service,Murdock,5-A,10,4,N,15,ECM,SWNE,36.82909,101.42688,Texas,OK,Keyes,Mouser South,6401,6421,Slab,,,3.5,,,,
3116,1,,,35139359360000,Cities Service,Murdock,5-A,10,4,N,15,ECM,SWNE,36.82909,101.42688,Texas,OK,Keyes,Mouser South,6424,6430,Slab,,,3.5,,,,
3116,1,,,35139359360000,Cities Service,Murdock,5-A,10,4,N,15,ECM,SWNE,36.82909,101.42688,Texas,OK,Keyes,Mouser South,6433,6439,Slab,,,3.5,,,,
3116,4,,,35139359360000,Cities Service,Murdock,5-A,10,4,N,15,ECM,SWNE,36.82909,101.42688,Texas,OK,Keyes,Mouser South,6442,6470,Slab,,,3.5,,,,
3117,,,,35139359700000,Cities Service,Taylor,1-B,19,6,N,12,ECM,NWSE,,,Cimarron,OK,Toronto,,4620,4731,Chips ,,,3.5,,2 BXS TOTL,,
3117,,,,35139359700000,Cities Service,Taylor,1-B,19,6,N,12,ECM,NWSE,,,Cimarron,OK,Lansford,,4620,4731,Chips ,,,3.5,,,,
3118,,,,35087358130000,Cities Service,Montague,1,15,7,N,4,W,NWSW,35.07871,97.6152,McClain,OK,Hunton,Dibble North,,,Whole,4x4 Butt Box,Good,3.5,,All 7 boxes converted to File 2659 boxes 11-17.,,
3119,14,,,35091205050000,Cities Service,Mckee,1-B,24,10,N,17,E,NWSW,35.32451,95.46599,Mcintosh,OK,Booch,Texanna Southwest,1240,1362,Whole,,,2.5,,"9' CAP. BXS, Whole core, partly slabbed.",,
3120,8,,,35139206380000,Cities Service,Murdock,15-A,10,4,N,15,ECM,SWSE,36.82273,101.42858,Texas,OK,Morrowan,Mouser South,6385,6408,Slab,,,3.5,,,,
3120,1,,,35139206380000,Cities Service,Murdock,15-A,10,4,N,15,ECM,SWSE,36.82273,101.42858,Texas,OK,Morrowan,Mouser South,6411,6414,Slab,,,3.5,,,,
3120,6,,,35139206380000,Cities Service,Murdock,15-A,10,4,N,15,ECM,SWSE,36.82273,101.42858,Texas,OK,Morrowan,Mouser South,6420,6437,Slab,,,3.5,,,,
3120,1,,,35139206380000,Cities Service,Murdock,15-A,10,4,N,15,ECM,SWSE,36.82273,101.42858,Texas,OK,Morrowan,Mouser South,6440,6441,Slab,,,3.5,,,,
3120,4,,,35139206380000,Cities Service,Murdock,15-A,10,4,N,15,ECM,SWSE,36.82273,101.42858,Texas,OK,Morrowan,Mouser South,6449,6463,Slab,,,3.5,,,,
3121,39,,,35139217950000,Cities Service,Murdock,18-A,10,4,N,15,ECM,NESW,36.82478,101.43139,Texas,OK,St Louis,Mouser South,6793,6908,Slab,,,3.5,,,,
3122,3,,,35017228180000,Cities Service,Porter,2-C,5,12,N,8,W,NWSW,35.54236,98.07631,Canadian,OK,Cottage Grove,Union City,8195,8212,Slab,,,3.5,,7.5 ft. CAP.,,
3123,5,,,35139207780000,Anadarko,Nicholas B,1,24,4,N,12,E,N2SW,,,Pittsburg,OK,Morrowan,,6120,6136,Slab,,,3.5,,,,
3124,5,,,35025350630000,Helmerich & Payne,Oyler,1-A,16,2,N,8,ECM,NESW,36.63739,102.20447,Cimarron,OK,Cherokee,Unnamed,4212,4269,Slab,,,3.5,,"9'BOX CAP., SLABS, FAIR COND",,
3125,2,,,35123302020000,Cities Service,Perry,30-W,19,5,N,8,E,N2NE,34.89318,96.49463,Pontotoc,OK,Cromwell,Allen District,2595,2630,Slab,,,3.5,,SLAB FAIR COND., 9ft. BX CAP.,
3126,1,,,35123301830000,Cities Service,Perry,35,19,5,N,8,E,NWNE,34.89494,96.49685,Pontotoc,OK,Cromwell,Allen District,2802,2805,Whole,,,3.5,,,,
3126,2,,,35123301830000,Cities Service,Perry,35,19,5,N,8,E,NWNE,34.89494,96.49685,Pontotoc,OK,Cromwell,Allen District,2808,2814,Whole,,,3.5,,,,
3127,1,5,,35017000280000,Cities Service,Porter B,1,5,12,N,8,W,NE SW,35.54225,98.0719,Canadian,OK,Bromide,Fort Reno,12257,12272,Whole,,,4,,,,
3127,2,5,,35017000280000,Cities Service,Porter B,1,5,12,N,8,W,NE SW,35.54225,98.0719,Canadian,OK,Bromide,Fort Reno,12274,12294,Whole,,,4,,,,
3127,3,5,,35017000280000,Cities Service,Porter B,1,5,12,N,8,W,NE SW,35.54225,98.0719,Canadian,OK,Bromide,Fort Reno,12295,12458,Whole,,,4,,,,
3127,4,5,,35017000280000,Cities Service,Porter B,1,5,12,N,8,W,NE SW,35.54225,98.0719,Canadian,OK,Bromide,Fort Reno,12461,12472,Whole,,,4,,,,
3127,5,5,,35017000280000,Cities Service,Porter B,1,5,12,N,8,W,NE SW,35.54225,98.0719,Canadian,OK,Bromide,Fort Reno,12475,12485,Whole,,,4,,,,
3128,4,,,35025350760000,Cities Service,Prothro,1-B,25,1,N,6,ECM,NWSE,36.52135,102.36182,Cimarron,OK,Morrowan,Wildcat,5160,5169,Whole,,Fair,3.3,,,,
3128,4,,,35025350760000,Cities Service,Prothro,1-B,25,1,N,6,ECM,NWSE,36.52135,102.36182,Cimarron,OK,Morrowan,Wildcat,5170,5173,Whole,,Fair,3.3,,,,
3128,4,,,35025350760000,Cities Service,Prothro,1-B,25,1,N,6,ECM,NWSE,36.52135,102.36182,Cimarron,OK,Morrowan,Wildcat,5173,5177,Whole,,Fair,3.3,,,,
3128,4,,,35025350760000,Cities Service,Prothro,1-B,25,1,N,6,ECM,NWSE,36.52135,102.36182,Cimarron,OK,Morrowan,Wildcat,5177,5180,Whole,,Fair,3.3,,,,
3129,1,,,35025350770000,Cities Service,Prothro,1-C,23,1,N,6,ECM,SENW,36.53949,102.38444,Cimarron,OK,Morrowan,Wildcat,3598,5200,Whole,,Fair,3.5,,,,
3129,1,,,35025350770000,Cities Service,Prothro,1-C,23,1,N,6,ECM,SENW,36.53949,102.38444,Cimarron,OK,Morrowan,Wildcat,5595,5598,Whole,,Fair,3.5,,,,
3130,20,,,35025350750000,Cities Service,Prothro,A-1,21,1,N,8,ECM,NESW,36.53576,102.20474,Cimarron,OK,Morrowan,Unnamed,4815,4877,Whole,,Fair,3.5,,,,
3130,11,,,35025350750000,Cities Service,Prothro,A-1,21,1,N,8,ECM,NESW,36.53576,102.20474,Cimarron,OK,Morrowan,Unnamed,4885,4916,Whole,,Fair,3.5,,,,
3131,7,,,35017228180000,Cities Service,Porter,2-C,5,12,N,8,W,NWSW,35.54236,98.07631,Canadian,OK,Cottage Grove,Union City,8192,8213,Butt,,,3.5,,,,
3132,9,,,35139213380000,Cities Service,Sleeper,3-C,11,5,N,11,ECM,SESW,36.90972,101.83963,Texas,OK,Morrowan,Triumph Northeast,5580,5605,Whole,,,3.8,,,,
3132,5,,,35139213380000,Cities Service,Sleeper,3-C,11,5,N,11,ECM,SESW,36.90972,101.83963,Texas,OK,Morrowan,Triumph Northeast,5617,5630,Whole,,,3.8,,,,
3133,1,,,Unknown,Cities Service,Webb,38,35,28,N,3,W,SWNW,,,Grant,OK,,,4096,4098,Slab,,Fair,3.5,,,,
3134,1,,,Unknown,Cities Service,Webb,11,35,28,N,3,W,,,,Grant,OK,,,4044,4046,Whole,,Poor,3.3,,CORE CHIPS 1' INTERVALS,,
